Gene stable ID	HGNC symbol	Gene name
ENSG00000272202	NA	NA
ENSG00000251906	RNU6-351P	NA
ENSG00000287567	NA	NA
ENSG00000276992	NA	NA
ENSG00000251473	NA	NA
ENSG00000242009	NA	NA
ENSG00000235522	NA	NA
ENSG00000252136	NA	NA
ENSG00000251259	NA	NA
ENSG00000251586	TET2-AS1	NA
ENSG00000243383	RN7SL89P	NA
ENSG00000200917	RNU6-553P	NA
ENSG00000144120	TMEM177	transmembrane protein 177
ENSG00000168769	TET2	tet methylcytosine dioxygenase 2
ENSG00000234629	WDR82P1	NA
ENSG00000278934	NA	NA
ENSG00000238092	CEACAMP6	NA
ENSG00000269535	NA	NA
ENSG00000163378	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase
ENSG00000267173	NA	NA
ENSG00000116138	DNAJC16	DnaJ heat shock protein family (Hsp40) member C16
ENSG00000260686	NA	NA
ENSG00000127903	ZNF835	zinc finger protein 835
ENSG00000220157	HNRNPA1P12	NA
ENSG00000239317	RPL35AP17	NA
ENSG00000144278	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13
ENSG00000287695	NA	NA
ENSG00000166359	WDR88	WD repeat domain 88
ENSG00000229261	NA	uncharacterized LOC101928994
ENSG00000113657	DPYSL3	dihydropyrimidinase like 3
ENSG00000156510	HKDC1	hexokinase domain containing 1
ENSG00000258667	HIF1A-AS3	HIF1A antisense RNA 3
ENSG00000258964	NA	NA
ENSG00000253988	NA	NA
ENSG00000280326	NA	NA
ENSG00000286010	NA	NA
ENSG00000023608	SNAPC1	small nuclear RNA activating complex polypeptide 1
ENSG00000255130	NA	NA
ENSG00000205038	PKHD1L1	PKHD1 like 1
ENSG00000204524	ZNF805	zinc finger protein 805
ENSG00000138684	IL21	interleukin 21
ENSG00000250508	LINC02701	NA
ENSG00000011275	RNF216	ring finger protein 216
ENSG00000231748	NA	NA
ENSG00000197345	MRPL21	mitochondrial ribosomal protein L21
ENSG00000229197	RPS15AP28	NA
ENSG00000232734	ATP5MC1P7	NA
ENSG00000099282	TSPAN15	tetraspanin 15
ENSG00000090013	BLVRB	biliverdin reductase B
ENSG00000227145	IL21-AS1	IL21 antisense RNA 1
ENSG00000279633	NA	NA
ENSG00000167554	ZNF610	zinc finger protein 610
ENSG00000258956	COX4I1P1	NA
ENSG00000258842	NA	NA
ENSG00000258903	NA	NA
ENSG00000287692	NA	NA
ENSG00000181004	BBS12	Bardet-Biedl syndrome 12
ENSG00000259142	LINC00644	long intergenic non-protein coding RNA 644
ENSG00000270852	NA	NA
ENSG00000257869	NA	NA
ENSG00000230104	NA	NA
ENSG00000251184	NA	NA
ENSG00000255741	NA	NA
ENSG00000229867	STEAP3-AS1	STEAP3 antisense RNA 1
ENSG00000172938	MRGPRD	MAS related GPR family member D
ENSG00000100918	REC8	REC8 meiotic recombination protein
ENSG00000175283	DOLK	dolichol kinase
ENSG00000249784	SCARNA22	small Cajal body-specific RNA 22
ENSG00000261625	NA	NA
ENSG00000261276	NA	NA
ENSG00000286679	NA	uncharacterized LOC107985953
ENSG00000095319	NUP188	nucleoporin 188
ENSG00000185049	NELFA	negative elongation factor complex member A
ENSG00000172935	MRGPRF	MAS related GPR family member F
ENSG00000253141	NA	NA
ENSG00000242828	NA	NA
ENSG00000233214	NA	NA
ENSG00000239997	FCF1P3	NA
ENSG00000249761	NA	NA
ENSG00000172971	UNC93B3	NA
ENSG00000254158	NA	NA
ENSG00000105404	RABAC1	Rab acceptor 1
ENSG00000256508	MRGPRF-AS1	MRGPRF antisense RNA 1
ENSG00000240241	NA	NA
ENSG00000155858	LSM11	LSM11, U7 small nuclear RNA associated
ENSG00000164542	KIAA0895	KIAA0895
ENSG00000241018	RCC2P5	NA
ENSG00000162341	TPCN2	two pore segment channel 2
ENSG00000271389	OSBPL9P1	NA
ENSG00000271034	NA	NA
ENSG00000214360	EFCAB9	EF-hand calcium binding domain 9
ENSG00000270059	NA	NA
ENSG00000285618	NA	NA
ENSG00000170854	RIOX2	ribosomal oxygenase 2
ENSG00000072364	AFF4	AF4/FMR2 family member 4
ENSG00000248134	NA	NA
ENSG00000287306	NA	NA
ENSG00000233197	TMEM256P1	NA
ENSG00000236780	LINC01829	long intergenic non-protein coding RNA 1829
ENSG00000122859	NEUROG3	neurogenin 3
ENSG00000230755	MTATP6P23	NA
ENSG00000235803	MTCO2P23	NA
ENSG00000235524	MTCO1P23	NA
ENSG00000231152	MTND2P15	NA
ENSG00000226794	MTND1P20	NA
ENSG00000171224	FAM241B	family with sequence similarity 241 member B
ENSG00000178568	ERBB4	erb-b2 receptor tyrosine kinase 4
ENSG00000022556	NLRP2	NLR family pyrin domain containing 2
ENSG00000235645	LINC02651	NA
ENSG00000278830	NA	NA
ENSG00000200369	RNU6-666P	NA
ENSG00000215409	NA	NA
ENSG00000137207	YIPF3	Yip1 domain family member 3
ENSG00000207135	RNU6-452P	NA
ENSG00000260151	LINC02673	NA
ENSG00000213770	FAM210CP	NA
ENSG00000237956	TRIAP1P1	NA
ENSG00000182077	PTCHD3	patched domain containing 3
ENSG00000231207	NA	NA
ENSG00000253782	NA	uncharacterized LOC105375814
ENSG00000284587	MIR943	microRNA 943
ENSG00000106443	PHF14	PHD finger protein 14
ENSG00000185818	NAT8L	N-acetyltransferase 8 like
ENSG00000253543	NA	NA
ENSG00000107897	ACBD5	acyl-CoA binding domain containing 5
ENSG00000083307	GRHL2	grainyhead like transcription factor 2
ENSG00000249006	NA	NA
ENSG00000142765	SYTL1	synaptotagmin like 1
ENSG00000250623	NA	NA
ENSG00000109685	NSD2	nuclear receptor binding SET domain protein 2
ENSG00000242195	SRRM1P2	NA
ENSG00000243794	SNRPCP10	NA
ENSG00000272710	NA	NA
ENSG00000244674	RPS3AP15	NA
ENSG00000240476	LINC00973	NA
ENSG00000241218	CSP2	NA
ENSG00000242365	NDUFA5P5	NA
ENSG00000100884	CPNE6	copine 6
ENSG00000286447	NA	NA
ENSG00000241622	RARRES2P1	NA
ENSG00000242586	NA	NA
ENSG00000243089	NA	NA
ENSG00000241158	ADAMTS9-AS1	ADAMTS9 antisense RNA 1
ENSG00000260895	NA	NA
ENSG00000261070	NA	uncharacterized LOC338694
ENSG00000095321	CRAT	carnitine O-acetyltransferase
ENSG00000110344	UBE4A	ubiquitination factor E4A
ENSG00000254230	NA	NA
ENSG00000240809	CAP1P1	NA
ENSG00000158106	RHPN1	rhophilin Rho GTPase binding protein 1
ENSG00000163938	GNL3	G protein nucleolar 3
ENSG00000241765	RPS26P45	NA
ENSG00000249345	LINC02405	long intergenic non-protein coding RNA 2405
ENSG00000270989	NA	NA
ENSG00000250025	NA	NA
ENSG00000251001	NA	NA
ENSG00000168140	VASN	vasorin
ENSG00000250956	NA	NA
ENSG00000185631	RPL14P6	NA
ENSG00000248525	NA	NA
ENSG00000158161	EYA3	EYA transcriptional coactivator and phosphatase 3
ENSG00000229721	NA	NA
ENSG00000237532	NA	NA
ENSG00000157219	HTR5A	5-hydroxytryptamine receptor 5A
ENSG00000223554	NA	NA
ENSG00000157510	AFAP1L1	actin filament associated protein 1 like 1
ENSG00000287662	NA	NA
ENSG00000103423	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3
ENSG00000232140	NA	NA
ENSG00000275232	NA	NA
ENSG00000151952	TMEM132D	transmembrane protein 132D
ENSG00000225885	NA	NA
ENSG00000204054	LINC00963	NA
ENSG00000163006	CCDC138	coiled-coil domain containing 138
ENSG00000271754	NA	NA
ENSG00000124571	XPO5	exportin 5
ENSG00000286337	NA	NA
ENSG00000254394	NA	uncharacterized LOC101927141
ENSG00000106477	CEP41	centrosomal protein 41
ENSG00000253819	LINC01151	NA
ENSG00000198270	TMEM116	transmembrane protein 116
ENSG00000282912	NA	NA
ENSG00000241532	AGGF1P3	NA
ENSG00000269028	MTRNR2L12	MT-RNR2 like 2
ENSG00000240135	PSMD12P1	NA
ENSG00000244791	NA	uncharacterized LOC101927657
ENSG00000044524	EPHA3	EPH receptor A3
ENSG00000254873	NA	NA
ENSG00000280725	LINC00251	long intergenic non-protein coding RNA 251
ENSG00000285827	NA	NA
ENSG00000254028	NA	NA
ENSG00000269944	NA	NA
ENSG00000254263	NA	NA
ENSG00000255384	NA	NA
ENSG00000280543	ASAP1-IT2	ASAP1 intronic transcript 2
ENSG00000248231	KRT8P4	NA
ENSG00000253660	NA	NA
ENSG00000147592	LACTB2	lactamase beta 2
ENSG00000145817	YIPF5	Yip1 domain family member 5
ENSG00000132740	IGHMBP2	immunoglobulin mu DNA binding protein 2
ENSG00000130528	HRC	histidine rich calcium binding protein
ENSG00000138069	RAB1A	RAB1A, member RAS oncogene family
ENSG00000198576	ARC	activity regulated cytoskeleton associated protein
ENSG00000092096	SLC22A17	solute carrier family 22 member 17
ENSG00000212993	POU5F1B	POU class 5 homeobox 1B
ENSG00000243761	RPL32P4	NA
ENSG00000286078	NA	NA
ENSG00000227619	NA	NA
ENSG00000067167	TRAM1	translocation associated membrane protein 1
ENSG00000250240	NA	NA
ENSG00000204936	CD177	CD177 molecule
ENSG00000287180	NA	NA
ENSG00000213568	HNRNPA1P13	NA
ENSG00000225411	NA	NA
ENSG00000081148	IMPG2	interphotoreceptor matrix proteoglycan 2
ENSG00000286238	NA	NA
ENSG00000244245	NA	NA
ENSG00000207277	RNA5SP284	NA
ENSG00000250247	SEPHS2P1	NA
ENSG00000232815	DUX4L50	NA
ENSG00000266017	MIR4477B	microRNA 4477b
ENSG00000219470	NA	NA
ENSG00000215548	FRG1JP	NA
ENSG00000253224	PGAM5P1	NA
ENSG00000252218	NA	NA
ENSG00000286778	NA	NA
ENSG00000251031	NA	NA
ENSG00000204790	NA	NA
ENSG00000170734	POLH	DNA polymerase eta
ENSG00000288694	NA	NA
ENSG00000277170	NA	NA
ENSG00000275068	NA	NA
ENSG00000277440	NA	NA
ENSG00000151690	MFSD6	major facilitator superfamily domain containing 6
ENSG00000275515	NA	NA
ENSG00000171444	MCC	MCC regulator of WNT signaling pathway
ENSG00000083067	TRPM3	transient receptor potential cation channel subfamily M member 3
ENSG00000103415	HMOX2	heme oxygenase 2
ENSG00000286516	NA	NA
ENSG00000235156	TMEM30CP	transmembrane protein 30C, pseudogene
ENSG00000176473	WDR25	WD repeat domain 25
ENSG00000288105	NA	NA
ENSG00000203362	POLH-AS1	NA
ENSG00000276570	NA	NA
ENSG00000167656	LY6D	lymphocyte antigen 6 family member D
ENSG00000273374	NA	NA
ENSG00000283515	NA	NA
ENSG00000172432	GTPBP2	GTP binding protein 2
ENSG00000242145	NA	NA
ENSG00000227557	MTND3P9	NA
ENSG00000176422	SPRYD4	SPRY domain containing 4
ENSG00000144747	TMF1	TATA element modulatory factor 1
ENSG00000285793	NA	ANAPC1 pseudogene 2
ENSG00000167578	RAB4B	RAB4B, member RAS oncogene family
ENSG00000253288	NA	NA
ENSG00000125631	HTR5BP	NA
ENSG00000254278	NA	uncharacterized LOC101927513
ENSG00000151948	GLT1D1	glycosyltransferase 1 domain containing 1
ENSG00000288067	NA	NA
ENSG00000259915	NA	NA
ENSG00000237262	NA	NA
ENSG00000140396	NCOA2	nuclear receptor coactivator 2
ENSG00000236440	COPRSP1	NA
ENSG00000180178	FAR2P1	NA
ENSG00000270330	NA	NA
ENSG00000227470	RPL39P16	NA
ENSG00000287871	NA	NA
ENSG00000142684	ZNF593	zinc finger protein 593
ENSG00000232631	MTND2P23	NA
ENSG00000236655	SLC6A14P3	NA
ENSG00000235435	NA	NA
ENSG00000235864	HSPA8P6	NA
ENSG00000231954	MTND2P22	NA
ENSG00000234619	RPL7P11	NA
ENSG00000230251	PHBP4	NA
ENSG00000138160	KIF11	kinesin family member 11
ENSG00000228016	RAPGEF4-AS1	RAPGEF4 antisense RNA 1
ENSG00000121769	FABP3	fatty acid binding protein 3
ENSG00000258620	NA	NA
ENSG00000230603	NA	NA
ENSG00000124688	MAD2L1BP	MAD2L1 binding protein
ENSG00000279593	NA	NA
ENSG00000258584	FAM181A-AS1	FAM181A antisense RNA 1
ENSG00000272396	NA	NA
ENSG00000128708	HAT1	histone acetyltransferase 1
ENSG00000268713	NA	NA
ENSG00000061455	PRDM6	PR/SET domain 6
ENSG00000285505	NA	NA
ENSG00000172426	RSPH9	radial spoke head component 9
ENSG00000229626	PIGCP2	NA
ENSG00000273055	NA	NA
ENSG00000243494	NA	NA
ENSG00000238297	NA	NA
ENSG00000100628	ASB2	ankyrin repeat and SOCS box containing 2
ENSG00000157330	C1orf158	chromosome 1 open reading frame 158
ENSG00000218107	NA	NA
ENSG00000236961	NA	NA
ENSG00000130751	NPAS1	neuronal PAS domain protein 1
ENSG00000272114	NA	NA
ENSG00000283573	NA	NA
ENSG00000091136	LAMB1	laminin subunit beta 1
ENSG00000283215	LINC02537	long intergenic non-protein coding RNA 2537
ENSG00000223469	NA	NA
ENSG00000230913	NPM1P51	NA
ENSG00000231102	NA	NA
ENSG00000251088	NA	NA
ENSG00000176915	ANKLE2	ankyrin repeat and LEM domain containing 2
ENSG00000254978	ALG1L9P	NA
ENSG00000239586	MTND1P16	NA
ENSG00000164221	CCDC112	coiled-coil domain containing 112
ENSG00000096088	PGC	progastricsin
ENSG00000239226	MRPS17P3	NA
ENSG00000142627	EPHA2	EPH receptor A2
ENSG00000214534	ZNF705E	zinc finger protein 705E
ENSG00000271024	HSPE1P19	NA
ENSG00000243296	NA	NA
ENSG00000272690	LINC02018	long intergenic non-protein coding RNA 2018
ENSG00000184276	DEFB108B	defensin beta 108B
ENSG00000252902	RNA5SP342	NA
ENSG00000255157	DEFB130C	NA
ENSG00000225805	DEFB131B	defensin beta 131B
ENSG00000228915	OR7E128P	NA
ENSG00000237053	FUCA1P1	NA
ENSG00000042832	TG	thyroglobulin
ENSG00000231266	NA	NA
ENSG00000225744	NA	NA
ENSG00000269387	NA	NA
ENSG00000188487	INSC	INSC spindle orientation adaptor protein
ENSG00000223816	IGKV1OR2-2	NA
ENSG00000137218	FRS3	fibroblast growth factor receptor substrate 3
ENSG00000225476	MTCO3P5	NA
ENSG00000204434	POTEKP	NA
ENSG00000258987	NA	NA
ENSG00000286370	NA	NA
ENSG00000228837	CBX3P6	NA
ENSG00000224028	LINC01853	NA
ENSG00000124593	NA	NA
ENSG00000175699	CCDC197	coiled-coil domain containing 197
ENSG00000184111	RPL11P4	NA
ENSG00000227359	NA	NA
ENSG00000264313	RN7SL644P	NA
ENSG00000272979	NA	NA
ENSG00000224222	LINC02636	NA
ENSG00000236007	MTCO1P46	NA
ENSG00000284668	LINC02780	long intergenic non-protein coding RNA 2780
ENSG00000233234	NA	NA
ENSG00000042286	AIFM2	apoptosis inducing factor mitochondria associated 2
ENSG00000243547	HNRNPKP4	NA
ENSG00000142632	ARHGEF19	Rho guanine nucleotide exchange factor 19
ENSG00000072135	PTPN18	protein tyrosine phosphatase non-receptor type 18
ENSG00000249580	MTATP6P22	NA
ENSG00000257817	TBX3-AS1	NA
ENSG00000183185	GABRR3	gamma-aminobutyric acid type A receptor subunit rho3
ENSG00000089723	OTUB2	OTU deubiquitinase, ubiquitin aldehyde binding 2
ENSG00000278224	PRICKLE4	prickle planar cell polarity protein 4
ENSG00000204933	CD177P1	NA
ENSG00000079332	SAR1A	secretion associated Ras related GTPase 1A
ENSG00000286520	NA	NA
ENSG00000105063	PPP6R1	protein phosphatase 6 regulatory subunit 1
ENSG00000179520	SLC17A8	solute carrier family 17 member 8
ENSG00000249476	NA	uncharacterized LOC285638
ENSG00000268745	NA	NA
ENSG00000285614	NA	NA
ENSG00000248692	ADGRL3-AS1	NA
ENSG00000206977	NA	NA
ENSG00000244048	RPS18P6	NA
ENSG00000165948	IFI27L1	interferon alpha inducible protein 27 like 1
ENSG00000288557	NA	NA
ENSG00000282511	CLUHP10	NA
ENSG00000205359	SLCO6A1	solute carrier organic anion transporter family member 6A1
ENSG00000156508	EEF1A1	eukaryotic translation elongation factor 1 alpha 1
ENSG00000243195	TUBBP11	NA
ENSG00000243635	NA	NA
ENSG00000241328	LINC02070	long intergenic non-protein coding RNA 2070
ENSG00000234593	KAZN-AS1	NA
ENSG00000196098	OR5K4	olfactory receptor family 5 subfamily K member 4
ENSG00000225405	RPS15AP17	NA
ENSG00000244461	LINC02077	NA
ENSG00000241344	RPL21P47	NA
ENSG00000250249	NA	NA
ENSG00000201644	NA	NA
ENSG00000036054	TBC1D23	TBC1 domain family member 23
ENSG00000138768	USO1	USO1 vesicle transport factor
ENSG00000162490	DRAXIN	dorsal inhibitory axon guidance protein
ENSG00000256292	LINC02376	NA
ENSG00000255714	LINC02460	NA
ENSG00000257624	NA	NA
ENSG00000158292	GPR153	G protein-coupled receptor 153
ENSG00000286394	NA	NA
ENSG00000257773	ST13P3	NA
ENSG00000258373	SLC25A3P2	NA
ENSG00000185482	STAC3	SH3 and cysteine rich domain 3
ENSG00000270605	NA	NA
ENSG00000238199	UBE2V2P3	NA
ENSG00000119632	IFI27L2	interferon alpha inducible protein 27 like 2
ENSG00000142733	MAP3K6	mitogen-activated protein kinase kinase kinase 6
ENSG00000229097	CALM2P2	NA
ENSG00000232142	RPS25P9	NA
ENSG00000180817	PPA1	inorganic pyrophosphatase 1
ENSG00000206755	SNORA30	small nucleolar RNA, H/ACA box 30
ENSG00000281991	TMEM265	transmembrane protein 265
ENSG00000260899	NA	NA
ENSG00000119698	PPP4R4	protein phosphatase 4 regulatory subunit 4
ENSG00000156873	PHKG2	phosphorylase kinase catalytic subunit gamma 2
ENSG00000269811	SCGB2B3P	NA
ENSG00000267871	ZNF460-AS1	ZNF460 antisense RNA 1
ENSG00000197948	FCHSD1	FCH and double SH3 domains 1
ENSG00000180871	CXCR2	C-X-C motif chemokine receptor 2
ENSG00000130748	TMEM160	transmembrane protein 160
ENSG00000229717	NA	NA
ENSG00000221923	ZNF880	zinc finger protein 880
ENSG00000222644	RNU2-16P	NA
ENSG00000156194	PPEF2	protein phosphatase with EF-hand domain 2
ENSG00000089234	BRAP	BRCA1 associated protein
ENSG00000119333	DYNC2I2	dynein 2 intermediate chain 2
ENSG00000105677	TMEM147	transmembrane protein 147
ENSG00000156521	TYSND1	trypsin like peroxisomal matrix peptidase 1
ENSG00000227692	MED28P3	NA
ENSG00000154174	TOMM70	translocase of outer mitochondrial membrane 70
ENSG00000144354	CDCA7	cell division cycle associated 7
ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B
ENSG00000252479	RNA5SP309	NA
ENSG00000230397	SPTLC1P1	NA
ENSG00000285781	NA	NA
ENSG00000126803	HSPA2	heat shock protein family A (Hsp70) member 2
ENSG00000223834	NA	NA
ENSG00000187764	SEMA4D	semaphorin 4D
ENSG00000136352	NKX2-1	NK2 homeobox 1
ENSG00000286694	NA	NA
ENSG00000231855	NA	NA
ENSG00000222412	NA	NA
ENSG00000223540	RPS15AP5	NA
ENSG00000224250	NA	NA
ENSG00000201884	NA	NA
ENSG00000273767	NA	NA
ENSG00000240309	MTCO1P6	NA
ENSG00000276742	NA	NA
ENSG00000285780	NA	NA
ENSG00000107672	NSMCE4A	NSE4 homolog A, SMC5-SMC6 complex component
ENSG00000175175	PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E
ENSG00000258428	NA	NA
ENSG00000189337	KAZN	kazrin, periplakin interacting protein
ENSG00000259133	NA	NA
ENSG00000138468	SENP7	SUMO specific peptidase 7
ENSG00000196118	CCDC189	coiled-coil domain containing 189
ENSG00000242995	NA	NA
ENSG00000258703	NA	NA
ENSG00000138744	NAAA	N-acylethanolamine acid amidase
ENSG00000243801	RN7SL461P	NA
ENSG00000200818	RNU6-1204P	NA
ENSG00000265289	NA	NA
ENSG00000279133	NA	NA
ENSG00000286246	NA	NA
ENSG00000283045	NA	NA
ENSG00000248703	LINC02415	long intergenic non-protein coding RNA 2415
ENSG00000251340	MTCYBP35	NA
ENSG00000165588	OTX2	orthodenticle homeobox 2
ENSG00000257507	LINC02373	NA
ENSG00000131747	TOP2A	DNA topoisomerase II alpha
ENSG00000149292	TTC12	tetratricopeptide repeat domain 12
ENSG00000248931	MTCYBP40	NA
ENSG00000257671	KRT7-AS	KRT7 antisense RNA 1
ENSG00000286204	NA	NA
ENSG00000247627	MTND4P12	NA
ENSG00000111666	CHPT1	choline phosphotransferase 1
ENSG00000253861	SLC2A3P1	NA
ENSG00000168938	PPIC	peptidylprolyl isomerase C
ENSG00000255033	SERPINA15P	NA
ENSG00000253407	NA	NA
ENSG00000164930	FZD6	frizzled class receptor 6
ENSG00000250106	ANKRD33B-AS1	NA
ENSG00000273891	NA	NA
ENSG00000285715	NA	NA
ENSG00000287783	NA	NA
ENSG00000285973	NA	NA
ENSG00000232680	NA	NA
ENSG00000261036	NA	NA
ENSG00000189001	SBSN	suprabasin
ENSG00000113638	TTC33	tetratricopeptide repeat domain 33
ENSG00000166189	HPS6	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3
ENSG00000227331	RPL7AP22	NA
ENSG00000224302	NA	NA
ENSG00000270601	PRAMEF5	PRAME family member 5
ENSG00000229629	NA	NA
ENSG00000232799	CRYGFP	NA
ENSG00000198728	LDB1	LIM domain binding 1
ENSG00000115896	PLCL1	phospholipase C like 1 (inactive)
ENSG00000280211	NA	NA
ENSG00000233268	NA	NA
ENSG00000102870	ZNF629	zinc finger protein 629
ENSG00000232912	RERE-AS1	NA
ENSG00000274848	NA	NA
ENSG00000224012	NA	NA
ENSG00000260082	NA	NA
ENSG00000090316	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase
ENSG00000235084	CHCHD2P6	NA
ENSG00000286736	NA	NA
ENSG00000235143	NA	NA
ENSG00000274678	NA	NA
ENSG00000269983	NA	NA
ENSG00000265991	MIR4519	microRNA 4519
ENSG00000262721	NA	NA
ENSG00000272006	NA	NA
ENSG00000225478	NA	NA
ENSG00000285822	NA	NA
ENSG00000113441	LNPEP	leucyl and cystinyl aminopeptidase
ENSG00000211591	MIR762	microRNA 762
ENSG00000230447	CTF2P	NA
ENSG00000215769	ARHGAP27P1-BPTFP1-KPNA2P3	ARHGAP27P1-BPTFP1-KPNA2P3 readthrough, transcribed pseudogene
ENSG00000225077	LINC00337	NA
ENSG00000260852	FBXL19-AS1	FBXL19 antisense RNA 1
ENSG00000164764	SBSPON	somatomedin B and thrombospondin type 1 domain containing
ENSG00000231043	NA	NA
ENSG00000261487	NA	NA
ENSG00000105698	USF2	upstream transcription factor 2, c-fos interacting
ENSG00000262343	NA	NA
ENSG00000271974	RDM1P4	NA
ENSG00000241590	RPL17P37	NA
ENSG00000135966	TGFBRAP1	transforming growth factor beta receptor associated protein 1
ENSG00000175938	ORAI3	ORAI calcium release-activated calcium modulator 3
ENSG00000028137	TNFRSF1B	TNF receptor superfamily member 1B
ENSG00000280248	NA	NA
ENSG00000256286	NA	NA
ENSG00000183484	GPR132	G protein-coupled receptor 132
ENSG00000274748	NA	NA
ENSG00000265206	NA	NA
ENSG00000286354	NA	NA
ENSG00000167434	CA4	carbonic anhydrase 4
ENSG00000253672	NA	NA
ENSG00000286410	NA	NA
ENSG00000253220	NA	NA
ENSG00000258343	SNRPF-DT	SNRPF divergent transcript
ENSG00000275263	NA	NA
ENSG00000279196	NA	NA
ENSG00000256597	LINC02393	long intergenic non-protein coding RNA 2393
ENSG00000099377	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7
ENSG00000256287	LINC02398	NA
ENSG00000184428	TOP1MT	DNA topoisomerase I mitochondrial
ENSG00000148840	PPRC1	PPARG related coactivator 1
ENSG00000135111	TBX3	T-box transcription factor 3
ENSG00000232688	LINC01628	long intergenic non-protein coding RNA 1628
ENSG00000233299	HIGD1AP4	NA
ENSG00000286636	NA	NA
ENSG00000280244	NA	NA
ENSG00000287071	CDRT15P4	NA
ENSG00000258154	NA	NA
ENSG00000287459	NA	NA
ENSG00000184916	JAG2	jagged canonical Notch ligand 2
ENSG00000278867	NA	NA
ENSG00000081320	STK17B	serine/threonine kinase 17b
ENSG00000262979	NA	NA
ENSG00000267123	SCAT1	S-phase cancer associated transcript 1
ENSG00000223944	NA	NA
ENSG00000238249	HMGN2P17	NA
ENSG00000287112	NA	NA
ENSG00000187952	HS6ST1P1	NA
ENSG00000275409	NA	NA
ENSG00000272963	OR7A19P	NA
ENSG00000237938	NA	NA
ENSG00000255923	NA	NA
ENSG00000227409	ZMYM4-AS1	ZMYM4 antisense RNA 1
ENSG00000099365	STX1B	syntaxin 1B
ENSG00000166111	SVOP	SV2 related protein
ENSG00000204464	TMEM51-AS2	TMEM51 antisense RNA 2
ENSG00000165810	BTNL9	butyrophilin like 9
ENSG00000233372	NA	NA
ENSG00000162460	TMEM82	transmembrane protein 82
ENSG00000283259	NA	NA
ENSG00000081386	ZNF510	zinc finger protein 510
ENSG00000223777	NA	NA
ENSG00000226939	NA	NA
ENSG00000266066	POLRMTP1	NA
